Seniority,References,Authors,Year,Journal,Field,Region,Citations
13,116,1,1979,APJ,p4,EUROPE,47
13,10,2,1979,APJ,p1,OTHER,48
13,18,5,1979,MNRAS,p4,EUROPE,62
13,19,1,1979,NAT,p4,NAMERICA,90
13,19,6,1979,APJ,p3,EUROPE,110
13,40,2,1979,APJ,p4,OTHER,121
13,31,2,1979,NAT,p1,NAMERICA,140
13,14,2,1979,APJ,p5,NAMERICA,148
13,20,2,1979,APJ,p4,NAMERICA,187
13,7,2,1979,NAT,p4,NAMERICA,188
12,5,2,1979,AA,p5,EUROPE,1
12,2,1,1979,AA,p2,OTHER,2
12,6,1,1979,APJ,p2,OTHER,2
12,7,2,1979,APJ,p2,NAMERICA,2
12,2,1,1979,AA,p6,EUROPE,5
12,12,3,1979,AA,p2,EUROPE,5
12,10,2,1979,NAT,p2,NAMERICA,8
12,13,4,1979,NAT,p1,NAMERICA,10
12,12,1,1979,NAT,p1,NAMERICA,13
12,17,3,1979,NAT,p5,EUROPE,14
12,17,4,1979,NAT,p1,NAMERICA,19
12,37,3,1979,APJ,p5,NAMERICA,20
12,22,3,1979,APJ,p2,OTHER,22
12,8,2,1979,APJ,p2,NAMERICA,27
12,6,6,1979,NAT,p3,EUROPE,29
12,30,4,1979,APJ,p5,NAMERICA,31
12,9,2,1979,APJ,p2,NAMERICA,37
12,7,1,1979,APJ,p4,NAMERICA,43
12,12,1,1979,AA,p4,OTHER,44
12,3,2,1979,AA,p2,NAMERICA,45
12,11,3,1979,APJ,p4,NAMERICA,45
12,29,1,1979,NAT,p3,NAMERICA,49
12,39,3,1979,APJ,p5,NAMERICA,57
12,23,3,1979,APJ,p2,NAMERICA,59
12,28,1,1979,APJ,p2,OTHER,63
12,22,4,1979,AA,p3,NAMERICA,64
12,26,7,1979,APJ,p4,NAMERICA,71
12,16,4,1979,APJ,p1,EUROPE,76
12,15,2,1979,APJ,p3,EUROPE,81
12,19,5,1979,APJ,p4,NAMERICA,83
12,18,1,1979,MNRAS,p2,EUROPE,110
12,27,1,1979,APJ,p4,OTHER,170
12,58,2,1979,APJ,p4,NAMERICA,179
12,21,7,1979,APJ,p5,NAMERICA,183
11,1,4,1979,APJ,p4,NAMERICA,2
11,2,1,1979,APJ,p3,OTHER,3
11,6,1,1979,MNRAS,p6,EUROPE,3
11,9,2,1979,APJ,p2,NAMERICA,3
11,27,2,1979,MNRAS,p2,NAMERICA,3
11,5,2,1979,APJ,p2,NAMERICA,5
11,16,2,1979,APJ,p1,NAMERICA,5
11,16,2,1979,MNRAS,p2,OTHER,6
11,16,2,1979,APJ,p2,NAMERICA,10
11,7,3,1979,MNRAS,p3,NAMERICA,12
11,15,2,1979,APJ,p4,NAMERICA,12
11,37,2,1979,APJ,p2,NAMERICA,12
11,21,3,1979,APJ,p4,NAMERICA,14
11,33,2,1979,APJ,p4,NAMERICA,14
11,49,1,1979,APJ,p4,NAMERICA,15
11,6,2,1979,MNRAS,p5,EUROPE,16
11,13,2,1979,APJ,p2,NAMERICA,17
11,15,3,1979,NAT,p3,NAMERICA,18
11,35,2,1979,APJ,p3,NAMERICA,18
11,30,2,1979,APJ,p4,NAMERICA,20
11,23,2,1979,APJ,p2,OTHER,21
11,7,3,1979,MNRAS,p6,EUROPE,22
11,3,1,1979,APJ,p3,NAMERICA,23
11,9,2,1979,APJ,p3,NAMERICA,23
11,24,5,1979,NAT,p2,EUROPE,23
11,12,4,1979,APJ,p5,NAMERICA,24
11,6,2,1979,NAT,p4,NAMERICA,27
11,8,2,1979,NAT,p2,NAMERICA,27
11,16,4,1979,NAT,p5,NAMERICA,27
11,8,3,1979,APJ,p4,NAMERICA,29
11,11,3,1979,APJ,p5,NAMERICA,30
11,22,4,1979,MNRAS,p4,NAMERICA,31
11,12,4,1979,APJ,p4,NAMERICA,32
11,17,4,1979,APJ,p3,NAMERICA,32
11,10,2,1979,APJ,p3,NAMERICA,37
11,9,3,1979,NAT,p1,NAMERICA,39
11,6,2,1979,APJ,p2,NAMERICA,42
11,50,2,1979,APJ,p2,OTHER,42
11,18,1,1979,AA,p2,EUROPE,47
11,23,4,1979,APJ,p5,NAMERICA,53
11,13,2,1979,APJ,p2,OTHER,55
11,22,1,1979,APJ,p2,OTHER,55
11,17,7,1979,APJ,p5,NAMERICA,71
11,28,2,1979,APJ,p2,NAMERICA,124
11,37,1,1979,APJ,p5,NAMERICA,222
11,34,2,1979,APJ,p5,NAMERICA,456
10,17,1,1979,NAT,p5,NAMERICA,2
10,7,9,1979,MNRAS,p5,NAMERICA,3
10,11,4,1979,MNRAS,p3,EUROPE,3
10,12,3,1979,MNRAS,p4,EUROPE,4
10,16,1,1979,APJ,p4,OTHER,4
10,18,3,1979,AA,p5,NAMERICA,5
10,41,2,1979,AA,p2,EUROPE,6
10,10,3,1979,APJ,p5,NAMERICA,8
10,4,8,1979,APJ,p5,OTHER,10
10,15,2,1979,AA,p2,EUROPE,10
10,5,1,1979,APJ,p2,NAMERICA,13
10,14,3,1979,MNRAS,p2,NAMERICA,15
10,19,4,1979,APJ,p2,NAMERICA,15
10,10,2,1979,MNRAS,p2,NAMERICA,16
10,18,2,1979,AA,p2,EUROPE,16
10,18,2,1979,MNRAS,p2,NAMERICA,17
10,10,3,1979,NAT,p2,EUROPE,19
10,28,1,1979,AA,p2,EUROPE,21
10,9,2,1979,APJ,p2,NAMERICA,24
10,11,2,1979,APJ,p4,NAMERICA,24
10,17,2,1979,APJ,p4,NAMERICA,24
10,21,1,1979,NAT,p2,EUROPE,25
10,8,1,1979,APJ,p4,NAMERICA,26
10,4,8,1979,APJ,p2,NAMERICA,27
10,12,3,1979,APJ,p2,OTHER,28
10,25,2,1979,APJ,p2,NAMERICA,28
10,32,3,1979,APJ,p1,NAMERICA,28
10,9,2,1979,APJ,p5,NAMERICA,29
10,9,2,1979,AA,p2,EUROPE,30
10,6,1,1979,MNRAS,p3,OTHER,31
10,11,6,1979,MNRAS,p5,NAMERICA,31
10,23,6,1979,APJ,p4,NAMERICA,31
10,10,2,1979,APJ,p5,NAMERICA,32
10,15,3,1979,NAT,p3,EUROPE,32
10,17,2,1979,APJ,p1,NAMERICA,32
10,34,1,1979,APJ,p3,NAMERICA,32
10,20,2,1979,AA,p3,EUROPE,33
10,8,2,1979,APJ,p2,OTHER,35
10,37,1,1979,AA,p2,EUROPE,35
10,16,1,1979,MNRAS,p2,OTHER,38
10,13,7,1979,NAT,p5,NAMERICA,39
10,22,2,1979,AA,p2,EUROPE,43
10,23,1,1979,MNRAS,p2,OTHER,45
10,15,1,1979,MNRAS,p4,OTHER,51
10,6,2,1979,MNRAS,p4,EUROPE,52
10,11,1,1979,APJ,p6,NAMERICA,56
10,11,1,1979,NAT,p5,EUROPE,58
10,19,2,1979,NAT,p5,NAMERICA,62
10,43,2,1979,APJ,p2,NAMERICA,62
10,75,2,1979,AA,p2,NAMERICA,63
10,26,2,1979,MNRAS,p2,NAMERICA,64
10,15,1,1979,APJ,p4,NAMERICA,67
10,8,3,1979,APJ,p3,NAMERICA,88
10,44,1,1979,APJ,p4,OTHER,88
10,17,2,1979,NAT,p5,EUROPE,186
9,5,5,1979,AA,p1,EUROPE,2
9,7,1,1979,APJ,p4,NAMERICA,2
9,8,2,1979,AA,p5,EUROPE,3
9,4,1,1979,MNRAS,p2,NAMERICA,4
9,7,4,1979,NAT,p5,EUROPE,4
9,9,2,1979,APJ,p3,EUROPE,4
9,13,2,1979,NAT,p4,NAMERICA,4
9,15,1,1979,APJ,p4,NAMERICA,4
9,8,1,1979,MNRAS,p4,NAMERICA,8
9,9,6,1979,APJ,p5,OTHER,9
9,17,1,1979,APJ,p1,NAMERICA,9
9,11,3,1979,AA,p4,EUROPE,10
9,3,2,1979,AA,p4,EUROPE,11
9,18,3,1979,AA,p4,OTHER,11
9,10,3,1979,APJ,p4,OTHER,12
9,17,1,1979,APJ,p4,NAMERICA,14
9,7,3,1979,APJ,p2,NAMERICA,15
9,3,1,1979,MNRAS,p2,NAMERICA,16
9,13,3,1979,AA,p4,EUROPE,16
9,22,3,1979,AA,p2,NAMERICA,16
9,66,4,1979,AA,p5,EUROPE,16
9,38,3,1979,AA,p2,EUROPE,17
9,68,2,1979,AA,p2,NAMERICA,17
9,16,2,1979,MNRAS,p3,EUROPE,18
9,25,2,1979,MNRAS,p2,EUROPE,18
9,27,2,1979,AA,p4,EUROPE,19
9,21,2,1979,AA,p5,NAMERICA,20
9,8,3,1979,MNRAS,p3,NAMERICA,21
9,11,3,1979,MNRAS,p2,NAMERICA,21
9,20,2,1979,AA,p2,EUROPE,23
9,17,1,1979,APJ,p4,NAMERICA,24
9,14,1,1979,MNRAS,p3,OTHER,26
9,24,3,1979,APJ,p2,NAMERICA,28
9,25,2,1979,APJ,p4,NAMERICA,29
9,14,6,1979,APJ,p5,NAMERICA,31
9,22,2,1979,APJ,p4,NAMERICA,33
9,25,2,1979,APJ,p2,NAMERICA,33
9,13,2,1979,APJ,p3,OTHER,35
9,12,1,1979,APJ,p5,OTHER,37
9,49,3,1979,AA,p4,EUROPE,40
9,10,2,1979,AA,p3,EUROPE,41
9,26,4,1979,AA,p4,EUROPE,42
9,27,3,1979,APJ,p2,NAMERICA,42
9,11,2,1979,APJ,p2,OTHER,44
9,21,3,1979,APJ,p2,NAMERICA,44
9,16,1,1979,APJ,p4,NAMERICA,45
9,19,1,1979,APJ,p2,NAMERICA,45
9,13,2,1979,APJ,p2,EUROPE,47
9,22,3,1979,AA,p4,EUROPE,49
9,27,3,1979,AA,p4,EUROPE,50
9,63,1,1979,AA,p4,OTHER,53
9,6,4,1979,AA,p2,EUROPE,56
9,11,2,1979,APJ,p2,NAMERICA,61
9,25,3,1979,AA,p3,EUROPE,61
9,41,6,1979,APJ,p2,NAMERICA,62
9,17,6,1979,AA,p4,EUROPE,64
9,19,3,1979,AA,p4,EUROPE,69
9,28,1,1979,AA,p4,OTHER,71
9,33,5,1979,APJ,p5,NAMERICA,82
9,51,3,1979,APJ,p2,NAMERICA,82
9,10,3,1979,APJ,p2,NAMERICA,89
9,26,1,1979,APJ,p2,OTHER,100
9,36,1,1979,AA,p2,EUROPE,128
9,72,1,1979,APJ,p2,NAMERICA,179
9,24,2,1979,AA,p4,EUROPE,183
9,73,5,1979,AA,p4,OTHER,782
8,7,6,1979,NAT,p5,NAMERICA,2
8,4,3,1979,APJ,p2,NAMERICA,3
8,5,1,1979,NAT,p4,OTHER,4
8,23,1,1979,APJ,p4,OTHER,5
8,4,2,1979,AA,p4,EUROPE,7
8,10,3,1979,APJ,p4,NAMERICA,8
8,56,1,1979,APJ,p5,NAMERICA,8
8,9,5,1979,APJ,p4,OTHER,9
8,12,3,1979,NAT,p3,NAMERICA,9
8,18,2,1979,NAT,p1,NAMERICA,9
8,21,3,1979,AA,p2,OTHER,10
8,34,1,1979,AA,p1,EUROPE,10
8,13,2,1979,NAT,p3,NAMERICA,12
8,2,3,1979,AA,p2,EUROPE,14
8,8,3,1979,APJ,p2,NAMERICA,14
8,13,4,1979,APJ,p2,OTHER,14
8,4,1,1979,MNRAS,p3,OTHER,15
8,10,2,1979,APJ,p2,NAMERICA,15
8,34,1,1979,APJ,p2,NAMERICA,15
8,21,2,1979,AA,p2,EUROPE,18
8,26,1,1979,APJ,p2,NAMERICA,18
8,9,3,1979,APJ,p2,OTHER,19
8,10,3,1979,APJ,p2,NAMERICA,20
8,21,1,1979,APJ,p2,OTHER,21
8,15,4,1979,APJ,p3,NAMERICA,23
8,9,3,1979,AA,p2,EUROPE,24
8,15,5,1979,MNRAS,p5,EUROPE,24
8,7,3,1979,APJ,p2,NAMERICA,26
8,10,1,1979,MNRAS,p3,OTHER,30
8,8,4,1979,APJ,p4,NAMERICA,34
8,32,1,1979,APJ,p4,OTHER,37
8,6,4,1979,APJ,p1,NAMERICA,42
8,16,8,1979,NAT,p2,NAMERICA,52
8,35,1,1979,APJ,p4,OTHER,56
8,23,1,1979,APJ,p5,NAMERICA,60
8,42,4,1979,APJ,p5,NAMERICA,67
8,36,3,1979,APJ,p2,OTHER,70
8,36,3,1979,APJ,p4,NAMERICA,75
8,23,7,1979,APJ,p5,NAMERICA,81
8,18,2,1979,MNRAS,p4,NAMERICA,85
8,29,2,1979,AA,p2,NAMERICA,85
8,13,5,1979,APJ,p5,NAMERICA,90
8,17,4,1979,APJ,p2,NAMERICA,102
8,22,6,1979,APJ,p4,NAMERICA,104
8,16,7,1979,APJ,p5,NAMERICA,152
8,108,2,1979,AA,p2,EUROPE,173
8,26,2,1979,APJ,p2,NAMERICA,209
8,30,5,1979,APJ,p3,NAMERICA,234
8,13,11,1979,APJ,p5,NAMERICA,371
8,90,2,1979,APJ,p2,NAMERICA,383
7,11,1,1979,NAT,p4,OTHER,2
7,12,1,1979,AA,p2,OTHER,2
7,9,2,1979,AA,p4,EUROPE,4
7,20,1,1979,APJ,p5,NAMERICA,4
7,20,2,1979,AA,p4,NAMERICA,4
7,15,1,1979,APJ,p2,OTHER,6
7,18,1,1979,MNRAS,p2,OTHER,6
7,11,1,1979,AA,p2,EUROPE,8
7,15,1,1979,APJ,p2,NAMERICA,10
7,15,3,1979,APJ,p2,NAMERICA,11
7,24,2,1979,AA,p2,EUROPE,11
7,15,2,1979,AA,p2,EUROPE,13
7,33,6,1979,MNRAS,p3,NAMERICA,13
7,17,2,1979,APJ,p2,NAMERICA,14
7,25,2,1979,APJ,p2,NAMERICA,14
7,11,8,1979,APJ,p5,NAMERICA,16
7,26,1,1979,MNRAS,p2,OTHER,17
7,9,3,1979,MNRAS,p5,NAMERICA,18
7,10,1,1979,MNRAS,p2,OTHER,18
7,24,5,1979,AA,p4,NAMERICA,18
7,12,1,1979,AA,p4,EUROPE,19
7,18,2,1979,AA,p2,EUROPE,19
7,17,1,1979,APJ,p5,OTHER,21
7,8,3,1979,AA,p2,NAMERICA,22
7,17,1,1979,MNRAS,p3,OTHER,22
7,13,1,1979,APJ,p5,NAMERICA,24
7,18,5,1979,MNRAS,p5,EUROPE,27
7,12,3,1979,MNRAS,p2,EUROPE,28
7,51,1,1979,AA,p2,EUROPE,28
7,34,3,1979,APJ,p2,NAMERICA,29
7,15,3,1979,AA,p2,EUROPE,33
7,19,2,1979,AA,p2,EUROPE,34
7,19,1,1979,APJ,p5,NAMERICA,35
7,31,3,1979,AA,p2,EUROPE,40
7,11,4,1979,APJ,p5,NAMERICA,41
7,12,2,1979,APJ,p2,NAMERICA,41
7,14,1,1979,APJ,p3,NAMERICA,41
7,15,1,1979,APJ,p2,OTHER,42
7,30,2,1979,APJ,p4,NAMERICA,42
7,15,3,1979,APJ,p4,NAMERICA,43
7,35,6,1979,APJ,p5,NAMERICA,43
7,43,4,1979,NAT,p5,NAMERICA,43
7,18,5,1979,APJ,p2,NAMERICA,45
7,30,1,1979,APJ,p4,OTHER,47
7,36,6,1979,APJ,p2,NAMERICA,47
7,38,2,1979,APJ,p2,OTHER,48
7,20,1,1979,APJ,p4,NAMERICA,50
7,35,2,1979,AA,p4,EUROPE,50
7,46,5,1979,APJ,p2,NAMERICA,52
7,12,6,1979,APJ,p4,NAMERICA,53
7,19,2,1979,APJ,p2,NAMERICA,53
7,12,2,1979,APJ,p5,NAMERICA,57
7,27,1,1979,AA,p4,EUROPE,57
7,19,4,1979,AA,p4,EUROPE,60
7,25,1,1979,APJ,p2,OTHER,63
7,36,4,1979,APJ,p5,NAMERICA,63
7,42,2,1979,APJ,p3,NAMERICA,69
7,26,2,1979,APJ,p4,EUROPE,71
7,19,2,1979,APJ,p4,NAMERICA,74
7,20,5,1979,APJ,p4,NAMERICA,77
7,28,2,1979,APJ,p5,NAMERICA,80
7,14,1,1979,APJ,p5,OTHER,81
7,44,4,1979,APJ,p2,EUROPE,94
7,43,2,1979,APJ,p2,NAMERICA,98
7,19,2,1979,MNRAS,p2,EUROPE,107
7,24,2,1979,APJ,p4,NAMERICA,117
7,34,1,1979,APJ,p2,OTHER,167
7,11,2,1979,MNRAS,p5,EUROPE,206
7,72,3,1979,AA,p2,EUROPE,271
7,57,2,1979,APJ,p5,NAMERICA,1407
6,15,9,1979,APJ,p2,OTHER,2
6,9,2,1979,MNRAS,p4,OTHER,3
6,23,3,1979,AA,p4,EUROPE,3
6,33,1,1979,APJ,p2,OTHER,3
6,3,2,1979,NAT,p3,OTHER,4
6,9,2,1979,AA,p2,EUROPE,4
6,15,1,1979,AA,p2,NAMERICA,4
6,11,1,1979,APJ,p5,EUROPE,5
6,12,1,1979,AA,p2,OTHER,5
6,5,1,1979,APJ,p4,OTHER,6
6,6,1,1979,APJ,p5,NAMERICA,6
6,8,2,1979,AA,p2,EUROPE,7
6,15,1,1979,AA,p2,OTHER,7
6,15,1,1979,APJ,p2,OTHER,8
6,21,2,1979,AA,p5,EUROPE,8
6,24,1,1979,NAT,p6,EUROPE,8
6,8,2,1979,AA,p4,NAMERICA,9
6,18,3,1979,AA,p2,EUROPE,9
6,10,1,1979,APJ,p2,NAMERICA,10
6,51,2,1979,AA,p4,OTHER,10
6,11,1,1979,AA,p4,NAMERICA,11
6,12,3,1979,APJ,p2,NAMERICA,11
6,19,6,1979,APJ,p4,NAMERICA,11
6,18,2,1979,APJ,p5,OTHER,12
6,12,5,1979,NAT,p5,NAMERICA,13
6,20,2,1979,APJ,p2,NAMERICA,13
6,5,2,1979,NAT,p2,EUROPE,16
6,11,2,1979,APJ,p2,NAMERICA,16
6,15,2,1979,APJ,p5,NAMERICA,17
6,18,2,1979,APJ,p1,NAMERICA,17
6,26,1,1979,APJ,p2,OTHER,17
6,6,1,1979,APJ,p3,OTHER,18
6,20,3,1979,AA,p4,EUROPE,19
6,21,2,1979,MNRAS,p4,EUROPE,20
6,5,1,1979,NAT,p1,EUROPE,21
6,59,1,1979,AA,p2,EUROPE,21
6,12,1,1979,AA,p2,EUROPE,22
6,24,1,1979,AA,p4,NAMERICA,23
6,24,6,1979,APJ,p4,OTHER,23
6,42,2,1979,APJ,p4,NAMERICA,23
6,11,3,1979,APJ,p1,NAMERICA,24
6,13,3,1979,AA,p4,EUROPE,24
6,16,6,1979,NAT,p4,OTHER,24
6,46,1,1979,APJ,p2,OTHER,24
6,10,3,1979,NAT,p5,NAMERICA,25
6,13,2,1979,APJ,p4,NAMERICA,25
6,9,1,1979,APJ,p2,NAMERICA,26
6,14,1,1979,MNRAS,p2,OTHER,26
6,14,1,1979,NAT,p2,EUROPE,26
6,18,1,1979,APJ,p2,NAMERICA,27
6,11,1,1979,APJ,p4,OTHER,28
6,24,1,1979,APJ,p2,NAMERICA,28
6,15,1,1979,APJ,p4,NAMERICA,29
6,19,2,1979,APJ,p2,NAMERICA,29
6,32,3,1979,APJ,p2,NAMERICA,29
6,36,3,1979,APJ,p5,NAMERICA,29
6,41,2,1979,APJ,p4,NAMERICA,29
6,16,1,1979,APJ,p5,NAMERICA,31
6,43,2,1979,APJ,p4,NAMERICA,31
6,20,2,1979,APJ,p5,OTHER,32
6,8,1,1979,AA,p4,NAMERICA,37
6,23,3,1979,MNRAS,p4,EUROPE,37
6,34,3,1979,MNRAS,p2,EUROPE,37
6,19,2,1979,APJ,p5,NAMERICA,38
6,23,2,1979,APJ,p2,NAMERICA,38
6,37,2,1979,APJ,p2,NAMERICA,39
6,44,3,1979,APJ,p2,NAMERICA,40
6,17,1,1979,AA,p4,EUROPE,43
6,23,4,1979,APJ,p2,NAMERICA,45
6,49,3,1979,APJ,p4,EUROPE,46
6,37,3,1979,APJ,p2,NAMERICA,48
6,13,3,1979,AA,p5,EUROPE,49
6,37,3,1979,APJ,p5,OTHER,49
6,13,2,1979,APJ,p3,NAMERICA,52
6,35,2,1979,APJ,p5,OTHER,53
6,108,2,1979,APJ,p2,NAMERICA,55
6,11,4,1979,APJ,p3,NAMERICA,60
6,35,3,1979,AA,p4,EUROPE,62
6,38,4,1979,APJ,p4,NAMERICA,62
6,37,2,1979,APJ,p4,NAMERICA,64
6,40,1,1979,APJ,p4,NAMERICA,70
6,38,2,1979,AA,p2,OTHER,74
6,18,1,1979,APJ,p4,NAMERICA,75
6,14,2,1979,APJ,p5,NAMERICA,76
6,32,4,1979,APJ,p4,OTHER,87
6,25,8,1979,APJ,p5,NAMERICA,90
6,73,1,1979,APJ,p4,NAMERICA,90
6,49,3,1979,APJ,p4,NAMERICA,96
6,55,2,1979,APJ,p1,OTHER,100
6,3,1,1979,APJ,p3,NAMERICA,104
6,15,1,1979,APJ,p1,NAMERICA,114
6,27,2,1979,APJ,p4,OTHER,114
6,13,5,1979,APJ,p4,NAMERICA,123
6,77,2,1979,APJ,p2,NAMERICA,142
6,22,2,1979,APJ,p5,OTHER,154
6,52,2,1979,APJ,p4,NAMERICA,165
6,37,3,1979,APJ,p2,NAMERICA,177
6,29,3,1979,AA,p3,OTHER,194
6,56,1,1979,APJ,p2,NAMERICA,202
6,7,3,1979,AA,p6,EUROPE,222
6,6,1,1979,APJ,p5,NAMERICA,257
5,8,1,1979,AA,p1,EUROPE,1
5,4,1,1979,MNRAS,p3,OTHER,3
5,16,2,1979,APJ,p2,OTHER,3
5,5,6,1979,AA,p2,EUROPE,4
5,6,1,1979,APJ,p5,OTHER,4
5,18,4,1979,MNRAS,p2,EUROPE,4
5,15,3,1979,APJ,p1,NAMERICA,7
5,4,2,1979,MNRAS,p2,OTHER,8
5,13,4,1979,MNRAS,p4,EUROPE,9
5,27,3,1979,APJ,p2,NAMERICA,9
5,4,2,1979,AA,p6,EUROPE,10
5,9,2,1979,AA,p1,EUROPE,10
5,45,3,1979,APJ,p2,NAMERICA,11
5,9,3,1979,NAT,p5,NAMERICA,12
5,28,1,1979,MNRAS,p3,OTHER,12
5,10,5,1979,APJ,p5,NAMERICA,13
5,13,1,1979,AA,p2,EUROPE,13
5,9,3,1979,APJ,p4,NAMERICA,14
5,18,1,1979,APJ,p3,NAMERICA,14
5,11,2,1979,MNRAS,p3,NAMERICA,16
5,9,3,1979,MNRAS,p4,EUROPE,17
5,16,2,1979,MNRAS,p5,NAMERICA,18
5,24,1,1979,AA,p4,EUROPE,18
5,11,2,1979,APJ,p5,NAMERICA,19
5,12,2,1979,MNRAS,p2,OTHER,19
5,8,1,1979,AA,p2,EUROPE,20
5,17,2,1979,MNRAS,p1,NAMERICA,20
5,23,1,1979,APJ,p5,NAMERICA,20
5,20,4,1979,APJ,p5,NAMERICA,21
5,18,1,1979,APJ,p3,NAMERICA,22
5,13,1,1979,APJ,p5,OTHER,23
5,21,3,1979,AA,p5,NAMERICA,23
5,45,1,1979,AA,p4,EUROPE,23
5,6,2,1979,MNRAS,p1,NAMERICA,24
5,11,2,1979,MNRAS,p2,OTHER,24
5,14,3,1979,APJ,p2,NAMERICA,24
5,18,1,1979,AA,p3,EUROPE,26
5,12,2,1979,APJ,p4,NAMERICA,27
5,14,1,1979,APJ,p4,OTHER,27
5,24,2,1979,APJ,p5,NAMERICA,27
5,26,2,1979,NAT,p4,EUROPE,28
5,19,4,1979,APJ,p4,NAMERICA,30
5,30,4,1979,AA,p2,EUROPE,30
5,58,3,1979,AA,p2,NAMERICA,30
5,36,5,1979,APJ,p5,NAMERICA,31
5,20,3,1979,APJ,p4,NAMERICA,32
5,11,2,1979,APJ,p5,NAMERICA,34
5,32,5,1979,AA,p4,EUROPE,36
5,61,1,1979,MNRAS,p3,EUROPE,39
5,15,1,1979,APJ,p2,NAMERICA,40
5,23,3,1979,APJ,p4,NAMERICA,40
5,32,2,1979,AA,p2,EUROPE,44
5,18,2,1979,APJ,p3,NAMERICA,45
5,21,3,1979,AA,p2,EUROPE,45
5,23,2,1979,AA,p2,EUROPE,49
5,27,2,1979,MNRAS,p3,EUROPE,52
5,12,3,1979,APJ,p2,NAMERICA,55
5,22,4,1979,APJ,p2,NAMERICA,55
5,25,2,1979,APJ,p2,NAMERICA,55
5,15,4,1979,APJ,p4,NAMERICA,57
5,20,1,1979,APJ,p3,NAMERICA,60
5,28,2,1979,AA,p4,EUROPE,68
5,22,1,1979,AA,p2,EUROPE,69
5,32,2,1979,APJ,p4,NAMERICA,69
5,48,3,1979,AA,p2,EUROPE,73
5,34,2,1979,APJ,p2,NAMERICA,74
5,43,3,1979,APJ,p3,NAMERICA,74
5,43,1,1979,APJ,p2,OTHER,77
5,30,2,1979,APJ,p2,NAMERICA,85
5,15,4,1979,APJ,p2,NAMERICA,89
5,43,2,1979,MNRAS,p3,OTHER,96
5,14,1,1979,APJ,p1,NAMERICA,98
5,36,4,1979,APJ,p4,NAMERICA,119
5,17,1,1979,APJ,p2,NAMERICA,129
5,15,2,1979,MNRAS,p2,OTHER,131
5,27,2,1979,APJ,p2,NAMERICA,141
5,45,3,1979,APJ,p2,NAMERICA,146
5,72,4,1979,APJ,p5,NAMERICA,149
5,31,2,1979,AA,p2,EUROPE,160
5,35,3,1979,APJ,p4,NAMERICA,192
5,134,2,1979,APJ,p4,EUROPE,206
5,40,3,1979,APJ,p5,NAMERICA,211
5,25,3,1979,APJ,p3,NAMERICA,261
5,41,1,1979,APJ,p4,OTHER,286
4,6,1,1979,AA,p2,EUROPE,1
4,4,2,1979,APJ,p5,NAMERICA,2
4,9,3,1979,MNRAS,p4,EUROPE,3
4,18,1,1979,NAT,p5,OTHER,3
4,4,1,1979,AA,p2,EUROPE,4
4,9,6,1979,NAT,p5,NAMERICA,4
4,11,3,1979,MNRAS,p4,EUROPE,4
4,12,2,1979,MNRAS,p5,EUROPE,4
4,10,2,1979,MNRAS,p5,EUROPE,5
4,9,4,1979,MNRAS,p4,EUROPE,6
4,17,2,1979,APJ,p4,NAMERICA,6
4,17,1,1979,MNRAS,p2,NAMERICA,7
4,32,2,1979,APJ,p5,NAMERICA,7
4,6,1,1979,MNRAS,p3,EUROPE,8
4,22,4,1979,AA,p2,EUROPE,8
4,7,1,1979,AA,p5,EUROPE,9
4,7,4,1979,NAT,p5,NAMERICA,9
4,20,1,1979,MNRAS,p2,EUROPE,9
4,12,3,1979,MNRAS,p5,NAMERICA,10
4,30,2,1979,AA,p2,EUROPE,10
4,9,4,1979,APJ,p5,EUROPE,11
4,23,2,1979,AA,p3,NAMERICA,11
4,4,1,1979,APJ,p6,NAMERICA,12
4,4,4,1979,AA,p4,EUROPE,12
4,5,2,1979,APJ,p5,EUROPE,12
4,6,4,1979,APJ,p5,EUROPE,12
4,25,2,1979,APJ,p2,NAMERICA,12
4,6,1,1979,MNRAS,p1,EUROPE,13
4,23,2,1979,MNRAS,p4,NAMERICA,13
4,22,7,1979,AA,p4,EUROPE,14
4,35,2,1979,MNRAS,p4,EUROPE,14
4,13,1,1979,MNRAS,p4,EUROPE,15
4,29,2,1979,MNRAS,p4,EUROPE,15
4,30,2,1979,APJ,p2,NAMERICA,15
4,12,1,1979,NAT,p5,NAMERICA,16
4,13,3,1979,APJ,p5,OTHER,16
4,7,1,1979,MNRAS,p2,OTHER,18
4,19,2,1979,AA,p4,EUROPE,18
4,11,1,1979,MNRAS,p4,EUROPE,19
4,15,4,1979,APJ,p4,NAMERICA,19
4,19,7,1979,APJ,p2,NAMERICA,19
4,25,2,1979,MNRAS,p3,OTHER,19
4,11,1,1979,APJ,p5,NAMERICA,20
4,11,2,1979,APJ,p5,NAMERICA,20
4,18,1,1979,AA,p2,EUROPE,21
4,24,3,1979,MNRAS,p4,NAMERICA,21
4,47,2,1979,MNRAS,p2,EUROPE,21
4,21,3,1979,APJ,p5,NAMERICA,22
4,25,1,1979,APJ,p5,NAMERICA,22
4,31,1,1979,APJ,p2,NAMERICA,22
4,36,1,1979,MNRAS,p2,NAMERICA,22
4,8,2,1979,APJ,p3,NAMERICA,23
4,16,2,1979,APJ,p4,NAMERICA,23
4,19,2,1979,MNRAS,p4,EUROPE,24
4,26,1,1979,MNRAS,p4,EUROPE,24
